"","title","word","n","tf","idf","tf_idf"
"71","Guaidó propone ""reestructuración"" de Telesur sin dar detalles de cómo lo hará","p",24,0.110091743119266,2.37170028115903,0.261104618109251
"72","Gustavo Dudamel: el poder espiritual de la música","dudamel",24,0.0227703984819734,5.45361025095407,0.124180878579599
"73","La inquietud ronda en las zonas de frontera","xe",24,0.0421052631578947,4.76046307039413,0.200440550332384
"74","Llamada de mindeporte a minjusticia por reventa de boletas","xf",24,0.0926640926640927,4.76046307039413,0.441123991078992
"75","Rescatan a un líder social secuestrado por el Eln hace 5 meses en Catatumbo","p",24,0.106666666666667,2.37170028115903,0.25298136332363
"76","Tomás Guanipa sería el nuevo embajador de Guaidó en Colombia","p",24,0.096,2.37170028115903,0.227683226991267
"77","¿Qué pasa en Venezuela ? Seis claves para entender el nuevo caos político","p",24,0.0538116591928251,2.37170028115903,0.127625127237257
"78","“Eln es una amenaza para la región”: Conferencia de Lucha contra el Terrorismo","lang",24,0.0469667318982387,5.96443587472006,0.280130060652214
"79","“Eln es una amenaza para la región”: Conferencia de Lucha contra el Terrorismo","p",24,0.0469667318982387,2.37170028115903,0.111391011248174
"80","“Prevenir y castigar a vándalos es una responsabilidad compartida con alcaldes”: Duque","p",24,0.0683760683760684,2.37170028115903,0.16216754059207
"81","La Bienal Iberoamericana de Diseño se inaugura con 420 trabajos de 23 países","diseño",23,0.0912698412698413,4.11860918422173,0.375904806496428
"82","Los 11 elenos que EE. UU. pide en extradici\xF3n por narcotr\xE1fico Todos tienen procesos en cortes","n",23,0.0432330827067669,3.76721129738384,0.162868157593662
"83","Dilema","xf",22,0.0493273542600897,4.76046307039413,0.234821048315405
"84","Juan Guaidó llega a Colombia y podría reunirse mañana con Mike Pompeo","p",22,0.0597826086956522,2.37170028115903,0.141786429851898
"85","Los 11 elenos que EE. UU. pide en extradici\xF3n por narcotr\xE1fico Todos tienen procesos en cortes","xe",22,0.0413533834586466,4.76046307039413,0.196861254790735
"86","Los 30 coautores del “mini cartel” del plagio","u",22,0.0504587155963303,2.48833718488479,0.125558298319875
"87","Los coautores del “mini cartel” del plagio","u",22,0.0504587155963303,2.48833718488479,0.125558298319875
"88","Maduro estaría dispuesto a negociar directamente con Estados Unidos","p",22,0.0664652567975831,2.37170028115903,0.157635668234135
"89","Nicolás Maduro está dispuesto a abrir relaciones consulares con Colombia","p",22,0.0528846153846154,2.37170028115903,0.125426457176679
"90","Rusia respalda elección de Parra en Venezuela y dice que es un “retorno a la constitucionalidad”","p",22,0.0625,2.37170028115903,0.148231267572439
"91","Vacuna rusa se probar\xE1 y producir\xE1 en Venezuela","xf",22,0.0668693009118541,4.76046307039413,0.318328837533954
"92","‘Deportación de Aida Merlano se hará surtiendo procesos de Interpol ’: Duque","p",22,0.0611111111111111,2.37170028115903,0.144937239404163
"93","Así es la lucha contra la malaria en uno de los enclaves mineros de Venezuela","malaria",21,0.0302593659942363,5.67675380226828,0.171774970962009
"94","Así está el aborto en América Latina","aborto",21,0.0558510638297872,4.6651528905898,0.260553751868047
"95","Así está el aborto en América Latina luego de la histórica legalización en Argentina","aborto",21,0.0541237113402062,4.6651528905898,0.252495388408211
"96","Día mundial para la protección del oso de anteojos: cuatro esfuerzos para su conservación","anteojos",21,0.0191431175934366,5.67675380226828,0.10867076558581
"97","Hija y odontólogo de Aida Merlano, a juicio por supuesta ayuda en su fuga","merlano",21,0.0394736842105263,2.68102152871429,0.10582979718609
"98","Según el FMI, en el 2021 Colombia recuperará el terreno perdido este año La caída de la economía, por el","ciento",21,0.0780669144981413,2.39021932892627,0.186597047983091
"99","‘Trabajamos en protocolo de reapertura’","xe",21,0.0889830508474576,4.76046307039413,0.423600527450325
"100","Frustran intento de asesinato en contra de Rodrigo Londoño (Timochenko)","p",20,0.0673400673400673,2.37170028115903,0.159710456643706
"101","Guaidó dice que ve ""inverosímil"" una negociación con el Gobierno de Maduro","p",20,0.1,2.37170028115903,0.237170028115903
"102","RefoEnergy recibe visto bueno para suministrar energía en Vichada","energía",20,0.0289017341040462,4.11860918422173,0.119034947520859
"103","El esquema de lavado de activos de los “bolichicos” en Colombia que reveló Salomón Korn","korn",19,0.0258503401360544,7.06304816338817,0.182582197420919
"104","Moderada: así amanece la calidad del aire en Bogotá","vehículos",19,0.0547550432276657,3.25638567361785,0.178303538324897
"105","Nuevo estudio hace el balance de las reservas de carbono en la Amazonia","carbono",19,0.0223004694835681,6.36990098282823,0.142051782480911
"106","Vladimir Padrino, el hombre clave del plan de EE. UU. en Venezuela","padrino",19,0.0292758089368259,3.42546200366179,0.100283171139559
"107","Voto electrónico y remoto: punto de discordia en la reforma al Código Electoral","voto",19,0.0343580470162749,2.91991343699664,0.100322523151783
"108","""Ha cantado más que Pavarotti"": fiscal venezolano sobre colaboración de Aida Merlano","merlano",18,0.0476190476190476,2.68102152871429,0.127667691843538
"109","""Ha cantado más que Pavarotti”: fiscal venezolano sobre colaboración de Aida Merlano","merlano",18,0.0476190476190476,2.68102152871429,0.127667691843538
"110","Alejandro Giammattei, presidente de Guatemala , rompe relaciones con Venezuela","p",18,0.0882352941176471,2.37170028115903,0.209267671866973
"111","Atentando contra Rodrigo Londoño “no tiene nada que ver con nosotros”: Romaña","p",18,0.0557275541795666,2.37170028115903,0.132169055915983
"112","Caso por narcotráfico de “Jesús Santrich” pasa de la Corte Suprema a la Fiscalía","p",18,0.0614334470989761,2.37170028115903,0.14570172375721
"113","Clíver Alcalá, exmilitar venezolano, ya está en EE. UU. custodiado por la DEA","alcalá",18,0.0414746543778802,3.34947609668386,0.138918363456934
"114","Cuba despide al historiador Eusebio Leal en el Capitolio","leal",18,0.0355731225296443,3.97200571002986,0.141296645811339
"115","Estos son algunos de los invitados del Hay Festival de Cartagena 2020","p",18,0.0743801652892562,2.37170028115903,0.176407458929184
"116","Guaidó busca ratificarse como presidente de la Asamblea desde el periódico El Nacional","p",18,0.054380664652568,2.37170028115903,0.12897463764611
"117","‘Un proceso de paz depende de que Eln muestre voluntad’ El alto comisionado, Miguel Ceballos, atribuye las","eln",18,0.0495867768595041,2.27555642060613,0.112837508459808
"118","Guardia venezolana delat\xF3 a elenos que fueron asesinados","xf",17,0.05,4.76046307039413,0.238023153519706
"119","JEP, pausada y leeeeeenta","jep",17,0.0429292929292929,4.01852572566475,0.172512468020961
"120","La polilla y el fuego","n",17,0.0353430353430353,3.76721129738384,0.133144682028119
"121","Lo que revelan las interceptaciones al clan de “Marquitos” Figueroa","figueroa",17,0.0248175182481752,5.45361025095407,0.135345071921488
"122","No me mame gallo y dígame cuál es el origen de esa expresión Una exploración, según la costumbre del","gallo",17,0.0193181818181818,5.67675380226828,0.109664562089274
"123","""En Arauca sí hay presencia del Estado"": Mindefensa le responde a Human Rights Watch","p",16,0.062992125984252,2.37170028115903,0.149398442907655
"124","A los colombianos les preocupa más el empleo que el coronavirus","ciento",16,0.0526315789473684,2.39021932892627,0.125801017311909
"125","Cada dos semanas surgió un nuevo milmillonario en A. L.","millones",16,0.096969696969697,1.1937512502544,0.115757696994366
"126","Con estas razones la Corte Suprema pidió en extradición a Aida Merlano","p",16,0.0526315789473684,2.37170028115903,0.124826330587317
"127","Gobierno Nacional respalda a la Corte Suprema en investigación a Arturo Char","p",16,0.0740740740740741,2.37170028115903,0.175681502308076
"128","Guardia venezolana delat\xF3 a elenos que fueron asesinados","xe",16,0.0470588235294118,4.76046307039413,0.224021791547959
"129","Los libros que Trump no quiere que se lean en EE. UU.; Uno de su exasesor Bolton y otro de su sobrina Mary","bolton",16,0.0288288288288288,4.42399083377291,0.127538474487147
"130","Policía confirma que capturó a “Angie”, presunta integrante de la Segunda Marquetalia","alias",16,0.0378250591016548,2.66859900871573,0.10093991522329
"131","Presidente Duque lanzó estrategia de Biodiverciudades para la protección de la Amazonía","p",16,0.0919540229885057,2.37170028115903,0.218087382175543
"132","Uribismo rechaza declaración de Aida Merlano por estar ""manipulada por Maduro""","p",16,0.0946745562130177,2.37170028115903,0.22453967158902
"133","¿Cómo funcionará la nueva comisión gubernamental anticorrupción en Guatemala ?","p",16,0.0645161290322581,2.37170028115903,0.153012921365099
"134","“Eln es una amenaza para la región”: Conferencia de Lucha contra el Terrorismo","b",16,0.0313111545988258,3.88499433304023,0.121643658177385
"135","Banco de la República y pandemia","br",15,0.0433526011560694,3.34947609668386,0.145208501301324
"136","Cada dos semanas surgió un nuevo milmillonario en A. L.","dólares",15,0.0909090909090909,2.00045313036121,0.181859375487382
"137","Concuñado de Saab , detrás del oro venezolano Está en firma turca socia del régimen. Saab habría abogado","saab",15,0.0379746835443038,2.91991343699664,0.110882788746708
"138","Corte Suprema de Cabo Verde dice que no es competente para definir extradición de Alex Saab","saab",15,0.0431034482758621,2.91991343699664,0.125858337801579
"139","Crean ranking de vulnerabilidad de páramos de Colombia","páramos",15,0.0390625,5.11713801433286,0.199888203684877
"140","Dilema","n",15,0.0336322869955157,3.76721129738384,0.126699931526362
"141","Llamada de mindeporte a minjusticia por reventa de boletas","n",15,0.0579150579150579,3.76721129738384,0.218178260466246
"142","Vacuna rusa se probar\xE1 y producir\xE1 en Venezuela","xe",15,0.0455927051671733,4.76046307039413,0.217042389227696
"143","""'Marquitos' no tiene nada que ver con esa mierda"": palabras del ""Ñeñe"" Hernández","primo",14,0.0372340425531915,4.35499796228596,0.162154179446818
"144","Abren convocatoria para beca de industrias culturales","strong",14,0.0544747081712062,3.09275624983605,0.168476994154493
"145","Apagones constantes y un lío entre dos empresas: la crisis de energía en el Vichada","electrovichada",14,0.0294736842105263,5.96443587472006,0.175793899465433
"146","Apagones constantes y un lío entre dos empresas: la crisis de energía en el Vichada","energía",14,0.0294736842105263,4.11860918422173,0.121390586482325
"147","Biden y Colombia","biden",14,0.0422960725075529,2.93591377834308,0.124177622044722
"148","Cerca de 19 migrantes venezolanos murieron ahogados en un naufragio","trinidad",14,0.0293501048218029,4.11860918422173,0.120881611276948
"149","Corte recordó a Char que en curul de Aida Merlano hay silla vacía Le envió un oficio para que declare esa","tamayo",14,0.0359897172236504,6.36990098282823,0.229250935114641
"150","En América, 22 países se rajaron en libertad de prensa y expresión Indice de la Sociedad Interamericana de","expresión",14,0.0291060291060291,3.56654060192169,0.103807834567367
"151","Exembajador Marín pagará seis años de cárcel por lavar dinero del carrusel de la contratación","marín",14,0.035,4.17267640549201,0.14604367419222
"152","Fiscalía no enviará comisión a Venezuela para escuchar a Aida Merlano","p",14,0.056910569105691,2.37170028115903,0.134974812748888
"153","Informe muestra c\xF3mo Hezbol\xE1 opera en Venezuela","xf",14,0.0341463414634146,4.76046307039413,0.162552397525653
"154","Iván Duque y Mike Pompeo insisten en aliviar la crisis de Venezuela","p",14,0.0492957746478873,2.37170028115903,0.116914802592346
"155","Juan Guaidó sigue su gira internacional y se reunirá con Boris Johnson en Londres","p",14,0.0790960451977401,2.37170028115903,0.187592112634047
"156","La arriesgada apuesta de Capriles sacude a la oposición venezolana El excandidato presidencial fue clave en","capriles",14,0.0281124497991968,4.22983481933196,0.118911019017364
"157","La mitad de los países de la OEA pide postergar elección de hoy por coronavirus","oea",14,0.037037037037037,3.0557149781557,0.113174628820582
"158","Leopoldo López ya va rumbo a España tras huir de Caracas, confirman sus familiares","lópez",14,0.0460526315789474,2.39021932892627,0.11007589014792
"159","Mancuso buscará quedarse en EE. UU., luego del anuncio de su deportación a Colombia; Gobierno Trump ya","mancuso",14,0.0270793036750484,5.96443587472006,0.161512770301897
"160","RefoEnergy recibe visto bueno para suministrar energía en Vichada","refoenergy",14,0.0202312138728324,5.96443587472006,0.120667777812256
"161","Vacuna rusa se probar\xE1 y producir\xE1 en Venezuela","n",14,0.0425531914893617,3.76721129738384,0.160306863718461
"162","¡Aproveche! Aún hay cupos en colegios oficiales de Bogotá","p",14,0.0717948717948718,2.37170028115903,0.170275917621674
"163","¿Logrará Guaidó el apoyo que necesita durante su visita a Davos (Suiza)?","p",14,0.0593220338983051,2.37170028115903,0.140694084475536
"164","‘Boliche’, el hombre que le dio la estocada a Álex Saab","boliche",14,0.0369393139841689,5.67675380226828,0.209695391112813
"165","19 migrantes venezolanos murieron ahogados en un naufragio","trinidad",13,0.037037037037037,4.11860918422173,0.152541080897101
"166","Colombia abrirá una oficina de innovación en Israel","israel",13,0.0560344827586207,4.42399083377291,0.247896038099344
"167","Defensa de Alex Saab denuncia “arbitrariedades” de Cabo Verde ante la ONU","saab",13,0.0361111111111111,2.91991343699664,0.105441318558212
"168","Delegación de la CIDH denuncia que no la dejaron entrar a Venezuela","cidh",13,0.0343915343915344,4.76046307039413,0.163719629405089
"169","Desorden Público participó en un concierto por la paz en Venezuela","desorden",13,0.0236363636363636,5.45361025095407,0.128903515022551
"170","El circo en Colombia se resiste a morir por la pandemia del coronavirus","circo",13,0.0345744680851064,5.67675380226828,0.196270743163531
"171","El claroscuro del camino de Arturo Char para presidir el Congreso","char",13,0.0376811594202899,3.50770010189876,0.132174206738214
"172","El rumbo del examen de la CPI sobre Colombia (análisis)","cpi",13,0.0261044176706827,4.57814151360017,0.11950971822651
"173","Guardia venezolana delat\xF3 a elenos que fueron asesinados","n",13,0.0382352941176471,3.76721129738384,0.144040431958794
"174","Organizaciones privadas llevan primeras ayudas a los 290 desplazados en el Catatumbo","p",13,0.0787878787878788,2.37170028115903,0.186861234273136
"175","Una mirada genética al oso andino","osos",13,0.0230905861456483,6.36990098282823,0.147084747383245
"176","Venezuela , cambio de era en precio de gasolina","gasolina",13,0.0332480818414322,3.19184715248028,0.106122795351007
"177","Venezuela : insalubridad y hacinamiento en centros de retornados","retornados",13,0.0229681978798587,4.42399083377291,0.101611096888777
"178","19 migrantes venezolanos murieron ahogados en un naufragio","tobago",12,0.0341880341880342,4.35499796228596,0.148888819223452
"179","A juicio presidente de Drummond Colombia por presuntos nexos con paramilitares","drummond",12,0.0218978102189781,7.06304816338817,0.154665288249376
"180","Capturan en Atlántico a presunto integrante de la banda criminal ""Los Costeños""","p",12,0.0794701986754967,2.37170028115903,0.188479492542439
"181","Carlos Trujillo, el hombre que quiere Donald Trump para América Latina","trujillo",12,0.0344827586206897,3.25638567361785,0.112289161159236
"182","Cerca de 19 migrantes venezolanos murieron ahogados en un naufragio","tobago",12,0.0251572327044025,4.35499796228596,0.109559697164427
"183","Corte Suprema pedirá al Gobierno solicitar a Venezuela la extradición de Aida Merlano","p",12,0.0454545454545455,2.37170028115903,0.107804558234501
"184","Crece indignación en Venezuela por deportación de 16 niños migrantes de Trinidad y Tobago","trinidad",12,0.0353982300884956,4.11860918422173,0.145791475547672
"185","Eduar Rodríguez: el ‘guerrero’ asesinado por quitarle su bici; El joven domiciliario fue apuñalado por un","eduar",12,0.0315789473684211,7.06304816338817,0.223043626212258
"186","El PEP para venezolanos no afectó indicadores laborales de colombianos, afirma estudio","pep",12,0.022140221402214,4.76046307039413,0.10539770635559
"187","El rastro del espionaje ruso en América Latina","espionaje",12,0.022140221402214,4.86582358605195,0.107730411499305
"188","Excongresista Aida Merlano estará en una prisión venezolana mientras se define su futuro","p",12,0.0560747663551402,2.37170028115903,0.132992539130413
"189","FMI dice que tributaria será un impulsor de la economía en 2020 El organismo proyecta crecimiento de","ciento",12,0.08,2.39021932892627,0.191217546314101
"190","Jesurún admite que le dieron boletas para Rusia a allegado a la fiscal que investigó el caso Dijín le tomó","boletas",12,0.0222634508348794,5.45361025095407,0.12141618369471
"191","La lucha contra el hambre del Programa Mundial de Alimentos","hambre",12,0.0297766749379653,3.45213025074395,0.102792960319919
"192","Lo que revelan las interceptaciones al clan de “Marquitos” Figueroa","marquitos",12,0.0175182481751825,6.36990098282823,0.111589506268524
"193","Luis Almagro es reelegido como Secretario General de la OEA","oea",12,0.0555555555555556,3.0557149781557,0.169761943230872
"194","Lupe Rumazo,; Publicada en febrero en Colombia, poco a poco comienza a redescubrirse a esta autora","lupe",12,0.0149812734082397,7.06304816338817,0.105813455631283
"195","McKlopedia y Aczino: entre documentales, freestyle y calle","freestyle",12,0.017725258493353,7.06304816338817,0.125194354447058
"196","Petro pide a la Cancillería sanciones contra Guaidó por declaraciones en su contra","strong",12,0.0789473684210526,3.09275624983605,0.24416496709232
"197","RefoEnergy recibe visto bueno para suministrar energía en Vichada","ipse",12,0.0173410404624277,6.36990098282823,0.110460710684883
"198","Se entregó el general (r) venezolano Clíver Alcalá, acusado por narcotráfico en EE.UU.","alcalá",12,0.0317460317460317,3.34947609668386,0.1063325744979
"199","Una mirada genética al oso andino","oso",12,0.0213143872113677,5.11713801433286,0.1090686610515
"200","Venezuela ya no tiene la gasolina más barata del mundo y le sube el precio","gasolina",12,0.05,3.19184715248028,0.159592357624014
"201","‘Deportación de Aida Merlano se hará surtiendo procesos de Interpol ’: Duque","lang",12,0.0333333333333333,5.96443587472006,0.198814529157335
"202","“Eln es una amenaza para la región”: Conferencia de Lucha contra el Terrorismo","paraeid",12,0.0234833659491194,5.96443587472006,0.140065030326107
"203","“Eln es una amenaza para la región”: Conferencia de Lucha contra el Terrorismo","paraid",12,0.0234833659491194,5.96443587472006,0.140065030326107
"204","“Eln es una amenaza para la región”: Conferencia de Lucha contra el Terrorismo","xml",12,0.0234833659491194,5.96443587472006,0.140065030326107
"205","“Hemos visto la presencia de células de Hezbollah en países como Venezuela ”: Duque","p",12,0.0662983425414365,2.37170028115903,0.157239797645902
"206","“Hemos visto la presencia de células de Hezbollah en países como Venezuela ”: Duque","strong",12,0.0662983425414365,3.09275624983605,0.205044613248799
"207","“Luigi” Echeverri recula y se retracta de señalamientos contra Cepeda","cepeda",12,0.0335195530726257,4.29045944114839,0.143814282943521
"208","""Es la primera vez que nos ocurre"": Armada colombiana sobre botes en poder de Venezuela","botes",11,0.0342679127725857,4.98360662170834,0.170777797005582
"209","""¿Puede usted vivir con 170 dólares?"", le preguntó a Putin una rusa","putin",11,0.0572916666666667,4.42399083377291,0.253457808184906
"210","Atuesta, el ‘armador desde atrás’, ausente contra Chile El santandereano, capitán de la selección sub-23, ha","atuesta",11,0.0270935960591133,5.67675380226828,0.153803674445692
"211","Caso por narcotráfico de “Jesús Santrich” pasa de la Corte Suprema a la Fiscalía","santrich",11,0.037542662116041,3.23440676689908,0.121428240395529
"212","Clíver Alcalá se declara no culpable por narcotráfico en Estados Unidos","alcalá",11,0.0472103004291846,3.34947609668386,0.158129772804818
"213","Cuba despide al historiador Eusebio Leal en el Capitolio","historiador",11,0.0217391304347826,4.86582358605195,0.105778773609825
